rating,reviews_count,cuisine_type,price,is_sponsored
"4,5",374,Сейчас закрыто,$$ - $$$,False
"4,4",486,"Карибская, Латиноамериканская",$$ - $$$,False
"4,0",21,"Бары и клубы, Американская",$$ - $$$,True
N/A,0,"Азиатская, Тайская",,True
"4,1",23628,"Десерты, Американская",$$ - $$$,True
"4,0",788,"Итальянская, Стейк-хаус",$$ - $$$,False
"3,9",1753,"Морепродукты, Суши",$$$$,False
"4,4",515,"Азиатская, Корейская",$$ - $$$,False
"4,0",1105,"Итальянская, Пицца",$$ - $$$,False
"4,5",292,Морепродукты,$$ - $$$,False
"4,5",130,"Бары и клубы, Ирландская",$,True
"4,2",37,"Японская, Суши",$$ - $$$,False
"4,3",224,"Мексиканская, Юговосточная",$$ - $$$,False
"4,1",963,"Мексиканская, Фастфуд",$,False
"3,9",1233,Сейчас закрыто,$$ - $$$,False
"4,6",45,Американская,$,False
"4,5",108,"Бары и клубы, Американская",$$ - $$$,False
"4,1",633,"Японская, Фастфуд",$,False
"4,2",238,Испанская,$$ - $$$,False
"4,0",615,Итальянская,$$ - $$$,False
"4,4",473,"Морепродукты, Суши",$$ - $$$,False
"4,6",56,"Итальянская, Пицца",$$ - $$$,True
"4,8",65,"Итальянская, Пицца",$,False
"3,9",2347,"Стейк-хаус, Морепродукты",$$ - $$$,False
"4,5",333,"Азиатская, Тайская",$$ - $$$,False
"4,2",105,"Японская, Азиатская",$$ - $$$,False
"4,4",207,"Американская, Бар",$$ - $$$,False
"4,8",64,"Бары и клубы, Итальянская",$$ - $$$,False
"4,7",20,,,False
"4,3",301,Американская,$$ - $$$,False
"3,8",386,"Китайская, Азиатская",$,False
"4,3",616,"Американская, Стейк-хаус",$$$$,False
"4,8",43,Индийская,$$ - $$$,False
"4,6",55,"Итальянская, Пицца",$,False
"4,6",47,"Итальянская, Стейк-хаус",$$$$,False
"4,9",62,"Американская, Бар",$$ - $$$,False
"3,9",12,"Американская, Бар",$$ - $$$,False
"5,0",3,"Средиземноморская, Греческая",$$ - $$$,True
"4,5",130,"Бары и клубы, Ирландская",$,True
N/A,0,"Азиатская, Тайская",,True
"4,2",177,Марокканская,$$ - $$$,False
"4,4",93,"Итальянская, Пицца",$$$$,False
"4,6",179,Американская,$$$$,False
"3,9",702,Итальянская,$$$$,False
"3,9",306,"Американская, Кафе",$$ - $$$,False
"4,1",23628,"Десерты, Американская",$$ - $$$,True
"4,0",506,"Итальянская, Пицца",$$ - $$$,False
"4,5",104,"Японская, Суши",$$ - $$$,False
"4,3",284,"Американская, Бар",$$$$,False
"4,2",1044,"Французская, Американская",$$$$,False
"4,3",459,"Американская, Международная",$$ - $$$,False
"4,1",355,"Средиземноморская, Турецкая",$$ - $$$,False
"4,6",76,"Китайская, Фастфуд",$,False
"4,1",368,"Морепродукты, Средиземноморская",$$ - $$$,False
"3,9",323,"Американская, Закусочная",$,False
"4,5",185,"Ближневосточная, Афганская",$$ - $$$,False
"5,0",3,"Средиземноморская, Греческая",$$ - $$$,True
"4,5",1763,Американская,$$$$,False
"4,0",845,"Американская, Кафе",$$ - $$$,False
"3,9",72,"Итальянская, Стейк-хаус",$$$$,False
"4,3",203,"Американская, Средиземноморская",$$ - $$$,False
"4,1",541,"Американская, Морепродукты",$$$$,False
"4,1",398,Французская,$$ - $$$,False
"4,1",818,"Американская, Кафе",$$ - $$$,False
"4,1",687,"Американская, Морепродукты",$$ - $$$,False
"3,9",951,Французская,$$$$,False
"4,1",1994,Итальянская,$$$$,False
"4,1",1016,"Стейк-хаус, Морепродукты",$$$$,False
"4,4",110,"Американская, Бар",$$ - $$$,False
"4,1",420,"Американская, Кафе",$,False
"4,3",218,"Средиземноморская, Ближневосточная",$$ - $$$,False
"4,2",149,"Китайская, Азиатская",$$ - $$$,False
"4,6",56,"Итальянская, Пицца",$$ - $$$,True
"5,0",3,"Средиземноморская, Греческая",$$ - $$$,True
"4,1",23628,"Десерты, Американская",$$ - $$$,True
"4,3",397,"Французская, Европейская",$$ - $$$,False
"4,0",356,"Американская, Бар",$$ - $$$,False
"4,1",37,"Азиатская, Тайская",$$ - $$$,False
"4,1",718,"Стейк-хаус, Морепродукты",$$$$,False
"4,4",411,"Итальянская, Средиземноморская",$$ - $$$,False
N/A,0,"Азиатская, Тайская",,True
"4,3",267,Итальянская,$$ - $$$,False
"3,9",615,Итальянская,$$ - $$$,False
"4,4",269,"Итальянская, Американская",$,False
"4,4",128,"Американская, Бар",$$ - $$$,False
"4,0",302,"Мексиканская, Японская",$$$$,False
"4,0",472,"Китайская, Азиатская",$$ - $$$,False
"3,8",585,Итальянская,$$$$,False
"4,4",402,"Стейк-хаус, Морепродукты",$$$$,False
"4,2",49,"Азиатская, Тайская",$$ - $$$,False
"4,2",1129,"Французская, Американская",$$$$,False
"4,6",56,"Итальянская, Пицца",$$ - $$$,True
"4,3",357,"Французская, Американская",$$ - $$$,False
"4,4",330,Итальянская,$$$$,False
"4,2",118,"Бары и клубы, Американская",$$ - $$$,False
"4,3",425,"Американская, Бар",$$ - $$$,False
"4,6",74,"Бар, Фьюжн",$$ - $$$,False
"4,2",615,"Стейк-хаус, Морепродукты",$$$$,False
"4,2",307,Греческая,$$ - $$$,False
"4,4",207,"Бары и клубы, Японская",$$ - $$$,False
"4,4",244,"Итальянская, Стейк-хаус",$$$$,False
"4,2",278,"Японская, Азиатская",$$ - $$$,False
"4,3",317,"Японская, Суши",$$$$,False
"3,9",373,"Французская, Международная",$$ - $$$,False
"3,9",293,"Американская, Бар",$$ - $$$,False
"4,1",34,"Карибская, Морепродукты",$$ - $$$,False
"4,3",417,"Перуанская, Латиноамериканская",$$ - $$$,False
"4,1",97,"Бары и клубы, Стейк-хаус",$$ - $$$,True
N/A,0,"Азиатская, Тайская",,True
"4,5",130,"Бары и клубы, Ирландская",$,True
"4,6",99,"Международная, Здоровая",$$ - $$$,False
"4,0",551,Американская,$$ - $$$,False
"4,1",383,"Американская, Ирландская",$$ - $$$,False
"3,8",117,"Китайская, Азиатская",$$$$,False
"4,1",663,"Американская, Морепродукты",$$ - $$$,False
"4,6",56,"Итальянская, Пицца",$$ - $$$,True
"4,3",217,"Американская, Бар",$$ - $$$,False
"4,4",386,"Японская, Морепродукты",$$$$,False
"4,3",130,"Американская, Закусочная",$,False
"4,3",34,"Карибская, Ямайская",$$$$,False
"3,7",1340,"Американская, Европейская",$$$$,False
"4,1",529,Французская,$$ - $$$,False
"4,1",734,"Американская, Ирландская",$$ - $$$,False
"4,2",621,Итальянская,$$$$,False
"4,0",53,"Бары и клубы, Французская",$$ - $$$,False
"4,1",544,"Итальянская, Современная",$$$$,False
"5,0",3,"Средиземноморская, Греческая",$$ - $$$,True
"4,2",316,Итальянская,$$ - $$$,False
"4,5",83,Американская,$,False
"4,2",497,"Итальянская, Винный бар",$$ - $$$,False
"4,3",268,"Французская, Европейская",$$ - $$$,False
"4,3",354,"Европейская, Русская",$$ - $$$,False
"4,0",21,Итальянская,$$ - $$$,False
"4,6",189,"Китайская, Азиатская",$$ - $$$,False
"4,2",373,Американская,$$ - $$$,False
"4,4",140,"Американская, Индийская",$,False
"4,8",44,"Карибская, Бар",$$ - $$$,False
"4,2",55,"Бар, Современная",$$$$,False
"4,4",713,"Итальянская, Тосканская",$$ - $$$,False
"4,6",49,"Итальянская, Американская",$$ - $$$,False
"4,4",228,"Американская, Кафе",$,False
"4,0",194,"Американская, Морепродукты",$$ - $$$,False
"4,5",27,"Японская, Азиатская",$$ - $$$,True
N/A,0,"Азиатская, Тайская",,True
"4,6",56,"Итальянская, Пицца",$$ - $$$,True
"3,6",395,"Американская, Бар",$$ - $$$,False
"4,4",304,"Американская, Кафе",$,False
"4,1",228,Индийская,$,False
"3,9",669,"Индийская, Пакистанская",$$ - $$$,False
"4,2",458,Итальянская,$$$$,False
"4,1",23628,"Десерты, Американская",$$ - $$$,True
"4,3",446,"Испанская, Баскская",$$ - $$$,False
"4,4",278,Итальянская,$$ - $$$,False
"4,4",263,"Американская, Кафе",$,False
"3,9",506,"Американская, Бар",$$ - $$$,False
"4,3",227,"Средиземноморская, Ближневосточная",$$ - $$$,False
"4,1",598,"Итальянская, Пицца",$$ - $$$,False
"4,4",278,"Итальянская, Пицца",$$ - $$$,False
"4,3",427,"Бразильская, Латиноамериканская",$$ - $$$,False
"4,4",51,"Китайская, Азиатская",$$ - $$$,False
"4,9",44,Сейчас закрыто,$,False
"4,5",130,"Бары и клубы, Ирландская",$,True
"4,0",93,"Японская, Азиатская",$$ - $$$,False
"4,5",97,"Французская, Кафе",$$$$,False
"4,1",747,Тайская,$$ - $$$,False
"4,1",430,"Французская, Европейская",$$$$,False
"3,9",658,"Стейк-хаус, Морепродукты",$$$$,False
"4,0",574,Американская,$$ - $$$,False
"4,1",938,"Американская, Ирландская",$$ - $$$,False
"4,0",40,"Французская, Американская",$$$$,False
"4,6",187,"Итальянская, Хорватская",$$ - $$$,False
"4,0",274,"Итальянская, Пицца",$$ - $$$,False
"4,3",27,"Американская, Фастфуд",$$ - $$$,False
"4,4",408,"Китайская, Бар",$$ - $$$,False
"4,1",508,"Американская, Ирландская",$$ - $$$,False
"4,2",996,"Итальянская, Римская",$$ - $$$,False
"4,2",134,"Китайская, Азиатская",$$ - $$$,False
"5,0",3,"Средиземноморская, Греческая",$$ - $$$,True
"5,0",3,"Средиземноморская, Греческая",$$ - $$$,True
"4,1",97,"Бары и клубы, Стейк-хаус",$$ - $$$,True
"4,1",339,"Американская, Стейк-хаус",$$ - $$$,False
"4,1",83,"Бары и клубы, Французская",$$$$,False
"3,7",569,"Стейк-хаус, Бары с рестораном",$$$$,False
"4,0",183,"Американская, Закусочная",$$ - $$$,False
"4,1",406,"Итальянская, Современная",$$ - $$$,False
N/A,0,"Азиатская, Тайская",,True
"4,3",180,"Американская, Ирландская",$$ - $$$,False
"4,4",161,"Международная, Средиземноморская",$$ - $$$,False
"4,3",268,"Барбекю, Азиатская",$$ - $$$,False
"4,6",7,"Американская, Бар",$$ - $$$,False
"4,0",335,"Итальянская, Пицца",$$ - $$$,False
"4,4",409,"Латиноамериканская, Кубинская",$$ - $$$,False
"3,9",506,"Китайская, Кантонская",$$ - $$$,False
"4,5",204,Американская,$$ - $$$,False
"3,6",401,"Итальянская, Американская",$$ - $$$,False
"4,1",238,"Индийская, Азиатская",$$ - $$$,False
"5,0",27,"Японская, Суши",$$ - $$$,True
"4,2",226,"Американская, Бар",$$ - $$$,False
